route_short_name,direction_id,start_segment,destination_segment,baseline_median_seconds,sample_count
46,2,12,13,235.0,2810
46,2,12,14,402.0,2805
46,2,12,15,659.5,2786
46,2,12,16,820.0,2783
46,2,12,17,1347.0,2760
46,2,12,18,1485.5,2736
46,2,12,19,1610.0,2435
46,2,12,20,1702.0,2431
46,2,12,21,1825.0,2426
46,2,12,22,1908.0,2425
46,2,12,23,2035.0,2424
46,2,12,24,2133.5,2422
46,2,12,25,2254.0,2422
46,2,12,26,2346.0,2418
46,2,12,27,2504.0,2415
46,2,12,28,2599.5,2408
46,2,12,29,2867.0,2393
46,2,12,30,2960.0,2360
46,2,12,31,3048.0,2353
46,2,12,32,3125.0,2349
46,2,12,33,3207.0,2347
46,2,12,34,3272.0,2341
46,2,12,35,3334.0,2337
46,2,12,36,3402.0,2327
46,2,12,37,3456.5,2308
46,2,12,38,3517.5,2284
46,2,12,39,3603.0,2221
46,2,12,40,3689.0,2060
46,2,12,41,3779.0,1901
46,2,12,42,3879.0,1799
46,2,12,43,3904.5,1240
46,2,12,44,3905.0,312
46,2,12,45,3782.5,86
46,2,12,46,3842.0,19
46,2,12,47,3668.5,4
46,2,12,48,4223.0,1
46,2,12,49,4367.0,1
46,2,12,50,4398.0,1
46,2,13,13,121.0,2818
46,2,13,14,290.0,2813
46,2,13,15,542.0,2794
46,2,13,16,701.0,2791
46,2,13,17,1211.0,2768
46,2,13,18,1351.0,2744
46,2,13,19,1474.0,2443
46,2,13,20,1565.0,2439
46,2,13,21,1684.5,2434
46,2,13,22,1767.5,2432
46,2,13,23,1892.0,2431
46,2,13,24,1990.0,2429
46,2,13,25,2123.0,2429
46,2,13,26,2213.0,2425
46,2,13,27,2368.0,2422
46,2,13,28,2461.0,2415
46,2,13,29,2722.0,2400
46,2,13,30,2822.0,2367
46,2,13,31,2909.5,2360
46,2,13,32,2983.0,2356
46,2,13,33,3068.5,2354
46,2,13,34,3131.5,2348
46,2,13,35,3192.0,2344
46,2,13,36,3262.0,2333
46,2,13,37,3317.0,2314
46,2,13,38,3382.0,2290
46,2,13,39,3470.0,2227
46,2,13,40,3570.0,2066
46,2,13,41,3669.0,1907
46,2,13,42,3766.0,1805
46,2,13,43,3790.0,1244
46,2,13,44,3808.5,316
46,2,13,45,3687.0,88
46,2,13,46,3710.0,19
46,2,13,47,3552.0,4
46,2,13,48,4147.0,1
46,2,13,49,4291.0,1
46,2,13,50,4322.0,1
46,2,14,14,124.0,2820
46,2,14,15,364.0,2801
46,2,14,16,520.0,2798
46,2,14,17,1036.0,2775
46,2,14,18,1183.0,2751
46,2,14,19,1300.0,2449
46,2,14,20,1393.0,2445
46,2,14,21,1511.5,2440
46,2,14,22,1590.0,2437
46,2,14,23,1717.0,2436
46,2,14,24,1817.0,2434
46,2,14,25,1934.5,2434
46,2,14,26,2028.5,2430
46,2,14,27,2190.0,2427
46,2,14,28,2283.0,2420
46,2,14,29,2549.0,2405
46,2,14,30,2644.0,2371
46,2,14,31,2733.0,2364
46,2,14,32,2807.0,2360
46,2,14,33,2900.0,2358
46,2,14,34,2954.5,2352
46,2,14,35,3016.0,2348
46,2,14,36,3081.0,2337
46,2,14,37,3136.0,2318
46,2,14,38,3203.5,2294
46,2,14,39,3294.0,2230
46,2,14,40,3396.0,2068
46,2,14,41,3493.0,1909
46,2,14,42,3584.0,1807
46,2,14,43,3615.5,1246
46,2,14,44,3650.0,318
46,2,14,45,3542.0,89
46,2,14,46,3564.5,20
46,2,14,47,3642.0,5
46,2,14,48,4413.0,2
46,2,14,49,4201.0,1
46,2,14,50,4232.0,1
46,2,15,15,198.0,2805
46,2,15,16,358.0,2802
46,2,15,17,870.0,2779
46,2,15,18,1013.0,2755
46,2,15,19,1133.0,2453
46,2,15,20,1226.0,2449
46,2,15,21,1345.0,2444
46,2,15,22,1424.0,2441
46,2,15,23,1551.0,2440
46,2,15,24,1650.0,2438
46,2,15,25,1771.0,2438
46,2,15,26,1864.0,2434
46,2,15,27,2024.0,2431
46,2,15,28,2117.5,2424
46,2,15,29,2383.0,2409
46,2,15,30,2475.0,2375
46,2,15,31,2565.0,2368
46,2,15,32,2637.0,2364
46,2,15,33,2724.0,2362
46,2,15,34,2783.5,2356
46,2,15,35,2844.0,2352
46,2,15,36,2915.0,2341
46,2,15,37,2972.0,2322
46,2,15,38,3032.0,2297
46,2,15,39,3129.0,2230
46,2,15,40,3230.0,2068
46,2,15,41,3322.0,1909
46,2,15,42,3422.0,1807
46,2,15,43,3446.0,1246
46,2,15,44,3476.5,318
46,2,15,45,3402.0,89
46,2,15,46,3382.0,20
46,2,15,47,3512.0,5
46,2,15,48,4124.0,2
46,2,15,49,4091.0,1
46,2,15,50,4122.0,1
46,2,16,16,113.0,2823
46,2,16,17,623.0,2800
46,2,16,18,768.0,2776
46,2,16,19,883.5,2474
46,2,16,20,978.0,2470
46,2,16,21,1097.0,2465
46,2,16,22,1177.0,2462
46,2,16,23,1304.0,2461
46,2,16,24,1402.0,2459
46,2,16,25,1521.0,2459
46,2,16,26,1617.0,2453
46,2,16,27,1767.0,2450
46,2,16,28,1864.0,2443
46,2,16,29,2131.0,2428
46,2,16,30,2224.0,2394
46,2,16,31,2316.0,2387
46,2,16,32,2389.0,2383
46,2,16,33,2478.0,2381
46,2,16,34,2536.0,2375
46,2,16,35,2597.0,2371
46,2,16,36,2661.0,2360
46,2,16,37,2718.0,2341
46,2,16,38,2780.0,2315
46,2,16,39,2875.0,2246
46,2,16,40,2973.0,2072
46,2,16,41,3072.0,1911
46,2,16,42,3175.0,1809
46,2,16,43,3206.0,1248
46,2,16,44,3247.0,319
46,2,16,45,3271.5,90
46,2,16,46,3281.0,21
46,2,16,47,3523.0,6
46,2,16,48,3980.0,2
46,2,16,49,3877.0,1
46,2,16,50,3908.0,1
46,2,17,17,461.0,2805
46,2,17,18,604.0,2781
46,2,17,19,723.0,2479
46,2,17,20,819.0,2475
46,2,17,21,941.0,2470
46,2,17,22,1019.0,2467
46,2,17,23,1147.5,2466
46,2,17,24,1246.0,2464
46,2,17,25,1365.0,2463
46,2,17,26,1459.0,2457
46,2,17,27,1609.0,2454
46,2,17,28,1700.0,2447
46,2,17,29,1969.0,2432
46,2,17,30,2065.0,2398
46,2,17,31,2158.0,2391
46,2,17,32,2227.0,2387
46,2,17,33,2318.0,2385
46,2,17,34,2378.0,2379
46,2,17,35,2437.0,2375
46,2,17,36,2508.0,2364
46,2,17,37,2561.0,2345
46,2,17,38,2624.0,2319
46,2,17,39,2717.5,2250
46,2,17,40,2817.5,2076
46,2,17,41,2913.0,1914
46,2,17,42,3017.0,1811
46,2,17,43,3060.0,1250
46,2,17,44,3112.0,321
46,2,17,45,3178.0,92
46,2,17,46,3245.0,22
46,2,17,47,3619.0,7
46,2,17,48,4154.0,3
46,2,17,49,4038.0,2
46,2,17,50,3848.0,1
46,2,18,18,93.0,2805
46,2,18,19,207.0,2500
46,2,18,20,302.0,2496
46,2,18,21,424.0,2491
46,2,18,22,505.0,2488
46,2,18,23,636.0,2487
46,2,18,24,732.0,2485
46,2,18,25,860.0,2483
46,2,18,26,952.0,2477
46,2,18,27,1105.0,2474
46,2,18,28,1198.0,2467
46,2,18,29,1459.0,2452
46,2,18,30,1549.0,2417
46,2,18,31,1636.0,2410
46,2,18,32,1709.5,2406
46,2,18,33,1795.0,2404
46,2,18,34,1849.5,2398
46,2,18,35,1914.0,2394
46,2,18,36,1981.0,2383
46,2,18,37,2040.0,2363
46,2,18,38,2102.0,2336
46,2,18,39,2193.0,2267
46,2,18,40,2288.5,2088
46,2,18,41,2393.0,1924
46,2,18,42,2488.0,1817
46,2,18,43,2536.0,1253
46,2,18,44,2711.0,322
46,2,18,45,3095.0,93
46,2,18,46,3198.0,22
46,2,18,47,3364.0,7
46,2,18,48,3888.0,3
46,2,18,49,3744.5,2
46,2,18,50,3593.0,1
46,2,19,19,78.0,2524
46,2,19,20,170.0,2520
46,2,19,21,290.0,2515
46,2,19,22,371.0,2512
46,2,19,23,500.0,2511
46,2,19,24,597.0,2509
46,2,19,25,720.0,2507
46,2,19,26,815.0,2501
46,2,19,27,967.0,2498
46,2,19,28,1062.0,2491
46,2,19,29,1328.0,2473
46,2,19,30,1415.0,2438
46,2,19,31,1501.0,2431
46,2,19,32,1570.0,2427
46,2,19,33,1657.0,2425
46,2,19,34,1716.0,2419
46,2,19,35,1776.0,2415
46,2,19,36,1845.0,2404
46,2,19,37,1901.0,2384
46,2,19,38,1965.0,2356
46,2,19,39,2059.0,2287
46,2,19,40,2154.0,2107
46,2,19,41,2253.0,1941
46,2,19,42,2352.0,1826
46,2,19,43,2398.0,1255
46,2,19,44,2554.0,322
46,2,19,45,2991.0,93
46,2,19,46,3133.0,22
46,2,19,47,3212.0,7
46,2,19,48,3615.0,3
46,2,19,49,3433.5,2
46,2,19,50,3244.0,1
46,2,20,20,61.0,2822
46,2,20,21,187.0,2817
46,2,20,22,268.0,2814
46,2,20,23,395.0,2812
46,2,20,24,491.0,2810
46,2,20,25,613.0,2808
46,2,20,26,708.0,2802
46,2,20,27,864.0,2799
46,2,20,28,955.0,2789
46,2,20,29,1215.0,2768
46,2,20,30,1305.0,2718
46,2,20,31,1399.5,2706
46,2,20,32,1472.0,2702
46,2,20,33,1559.0,2700
46,2,20,34,1617.0,2694
46,2,20,35,1683.0,2690
46,2,20,36,1747.0,2679
46,2,20,37,1805.0,2659
46,2,20,38,1864.0,2630
46,2,20,39,1955.0,2556
46,2,20,40,2049.0,2369
46,2,20,41,2142.5,2192
46,2,20,42,2241.0,2050
46,2,20,43,2286.0,1401
46,2,20,44,2352.0,349
46,2,20,45,2503.0,95
46,2,20,46,2927.0,23
46,2,20,47,3097.0,7
46,2,20,48,3506.0,3
46,2,20,49,3304.0,2
46,2,20,50,3094.0,1
46,2,21,21,81.0,2823
46,2,21,22,163.5,2820
46,2,21,23,289.0,2818
46,2,21,24,385.0,2816
46,2,21,25,504.0,2814
46,2,21,26,597.0,2808
46,2,21,27,751.0,2805
46,2,21,28,843.0,2795
46,2,21,29,1102.5,2774
46,2,21,30,1194.0,2724
46,2,21,31,1287.0,2712
46,2,21,32,1361.0,2708
46,2,21,33,1450.0,2706
46,2,21,34,1505.5,2700
46,2,21,35,1573.0,2696
46,2,21,36,1642.0,2685
46,2,21,37,1697.0,2665
46,2,21,38,1755.5,2636
46,2,21,39,1847.0,2562
46,2,21,40,1937.0,2375
46,2,21,41,2029.0,2198
46,2,21,42,2128.0,2055
46,2,21,43,2176.0,1405
46,2,21,44,2230.5,350
46,2,21,45,2369.5,96
46,2,21,46,2531.0,23
46,2,21,47,2855.0,7
46,2,21,48,3144.0,3
46,2,21,49,3118.0,2
46,2,21,50,3084.0,1
46,2,22,22,49.0,2825
46,2,22,23,177.0,2823
46,2,22,24,274.0,2821
46,2,22,25,392.0,2819
46,2,22,26,485.0,2813
46,2,22,27,635.0,2810
46,2,22,28,729.0,2800
46,2,22,29,989.0,2779
46,2,22,30,1081.0,2729
46,2,22,31,1177.0,2717
46,2,22,32,1247.0,2713
46,2,22,33,1337.0,2711
46,2,22,34,1395.0,2705
46,2,22,35,1457.0,2701
46,2,22,36,1526.0,2690
46,2,22,37,1583.0,2670
46,2,22,38,1644.0,2641
46,2,22,39,1734.0,2567
46,2,22,40,1824.5,2380
46,2,22,41,1918.0,2203
46,2,22,42,2010.5,2060
46,2,22,43,2059.5,1408
46,2,22,44,2131.0,353
46,2,22,45,2271.0,98
46,2,22,46,2340.0,23
46,2,22,47,2638.0,7
46,2,22,48,2946.0,3
46,2,22,49,3011.0,2
46,2,22,50,3068.0,1
46,2,23,23,93.0,2827
46,2,23,24,188.0,2825
46,2,23,25,306.0,2823
46,2,23,26,400.0,2817
46,2,23,27,548.0,2814
46,2,23,28,643.0,2804
46,2,23,29,903.0,2783
46,2,23,30,997.0,2733
46,2,23,31,1091.0,2721
46,2,23,32,1163.0,2716
46,2,23,33,1251.0,2714
46,2,23,34,1311.0,2708
46,2,23,35,1373.0,2704
46,2,23,36,1442.0,2693
46,2,23,37,1497.0,2673
46,2,23,38,1558.0,2644
46,2,23,39,1651.0,2570
46,2,23,40,1738.0,2383
46,2,23,41,1833.0,2206
46,2,23,42,1929.0,2063
46,2,23,43,1977.0,1411
46,2,23,44,2044.5,356
46,2,23,45,2180.0,101
46,2,23,46,2276.0,24
46,2,23,47,2469.0,7
46,2,23,48,2846.0,3
46,2,23,49,2904.0,2
46,2,23,50,3021.0,1
46,2,24,24,60.0,2827
46,2,24,25,181.0,2825
46,2,24,26,274.0,2819
46,2,24,27,425.0,2816
46,2,24,28,516.0,2806
46,2,24,29,777.0,2785
46,2,24,30,871.0,2734
46,2,24,31,965.0,2722
46,2,24,32,1038.0,2717
46,2,24,33,1124.0,2715
46,2,24,34,1184.0,2709
46,2,24,35,1246.0,2705
46,2,24,36,1315.0,2694
46,2,24,37,1368.0,2674
46,2,24,38,1429.0,2644
46,2,24,39,1522.0,2570
46,2,24,40,1608.0,2383
46,2,24,41,1704.5,2206
46,2,24,42,1797.0,2063
46,2,24,43,1842.0,1411
46,2,24,44,1918.0,356
46,2,24,45,2054.0,101
46,2,24,46,2141.5,24
46,2,24,47,2243.0,7
46,2,24,48,2490.0,3
46,2,24,49,2693.0,2
46,2,24,50,3009.0,1
46,2,25,25,82.0,2827
46,2,25,26,176.0,2821
46,2,25,27,326.0,2818
46,2,25,28,419.0,2808
46,2,25,29,682.0,2787
46,2,25,30,772.0,2736
46,2,25,31,867.0,2724
46,2,25,32,939.0,2719
46,2,25,33,1029.0,2717
46,2,25,34,1087.0,2711
46,2,25,35,1149.0,2707
46,2,25,36,1215.0,2696
46,2,25,37,1269.0,2676
46,2,25,38,1336.0,2646
46,2,25,39,1427.0,2572
46,2,25,40,1516.0,2385
46,2,25,41,1608.0,2207
46,2,25,42,1702.0,2064
46,2,25,43,1750.0,1411
46,2,25,44,1827.0,356
46,2,25,45,1951.0,101
46,2,25,46,2016.5,24
46,2,25,47,2109.0,7
46,2,25,48,2330.0,3
46,2,25,49,2391.0,2
46,2,25,50,2505.0,1
46,2,26,26,58.5,2822
46,2,26,27,207.0,2819
46,2,26,28,298.0,2809
46,2,26,29,565.0,2788
46,2,26,30,658.0,2737
46,2,26,31,752.0,2725
46,2,26,32,823.0,2720
46,2,26,33,913.0,2718
46,2,26,34,971.5,2712
46,2,26,35,1033.5,2708
46,2,26,36,1099.0,2697
46,2,26,37,1154.0,2677
46,2,26,38,1215.0,2647
46,2,26,39,1308.0,2573
46,2,26,40,1400.0,2386
46,2,26,41,1494.0,2208
46,2,26,42,1585.0,2065
46,2,26,43,1629.5,1412
46,2,26,44,1708.0,357
46,2,26,45,1837.0,102
46,2,26,46,1933.0,25
46,2,26,47,2064.5,8
46,2,26,48,2209.5,4
46,2,26,49,2276.5,2
46,2,26,50,2405.0,1
46,2,27,27,115.0,2823
46,2,27,28,208.0,2813
46,2,27,29,475.0,2792
46,2,27,30,568.0,2741
46,2,27,31,659.0,2729
46,2,27,32,731.0,2724
46,2,27,33,820.5,2722
46,2,27,34,878.0,2716
46,2,27,35,942.0,2711
46,2,27,36,1007.0,2698
46,2,27,37,1061.5,2678
46,2,27,38,1125.0,2648
46,2,27,39,1217.0,2574
46,2,27,40,1307.0,2387
46,2,27,41,1400.0,2209
46,2,27,42,1495.0,2066
46,2,27,43,1545.0,1413
46,2,27,44,1617.0,358
46,2,27,45,1747.0,103
46,2,27,46,1833.5,26
46,2,27,47,1964.0,9
46,2,27,48,2069.0,5
46,2,27,49,2213.0,3
46,2,27,50,2259.0,2
46,2,28,28,63.0,2816
46,2,28,29,334.0,2795
46,2,28,30,423.0,2744
46,2,28,31,517.0,2732
46,2,28,32,584.0,2727
46,2,28,33,680.0,2725
46,2,28,34,737.0,2719
46,2,28,35,796.0,2714
46,2,28,36,863.0,2701
46,2,28,37,916.0,2680
46,2,28,38,979.0,2649
46,2,28,39,1073.0,2575
46,2,28,40,1161.0,2387
46,2,28,41,1255.0,2209
46,2,28,42,1351.0,2066
46,2,28,43,1394.0,1413
46,2,28,44,1489.5,358
46,2,28,45,1626.0,103
46,2,28,46,1750.5,26
46,2,28,47,1819.0,9
46,2,28,48,1946.0,5
46,2,28,49,2011.0,3
46,2,28,50,2085.5,2
46,2,29,29,241.0,2802
46,2,29,30,331.0,2750
46,2,29,31,425.0,2737
46,2,29,32,489.0,2732
46,2,29,33,588.0,2730
46,2,29,34,642.0,2724
46,2,29,35,703.0,2719
46,2,29,36,770.0,2706
46,2,29,37,823.0,2684
46,2,29,38,885.0,2653
46,2,29,39,976.0,2579
46,2,29,40,1065.0,2390
46,2,29,41,1155.0,2212
46,2,29,42,1259.0,2068
46,2,29,43,1305.0,1414
46,2,29,44,1387.0,359
46,2,29,45,1544.0,103
46,2,29,46,1633.5,26
46,2,29,47,1695.0,9
46,2,29,48,1843.0,5
46,2,29,49,1940.0,3
46,2,29,50,2009.0,2
46,2,30,30,60.0,2767
46,2,30,31,148.0,2753
46,2,30,32,210.0,2747
46,2,30,33,308.0,2745
46,2,30,34,365.0,2739
46,2,30,35,425.0,2734
46,2,30,36,495.0,2721
46,2,30,37,550.0,2698
46,2,30,38,615.0,2664
46,2,30,39,706.0,2587
46,2,30,40,795.0,2397
46,2,30,41,884.0,2213
46,2,30,42,976.0,2069
46,2,30,43,1026.0,1415
46,2,30,44,1233.0,359
46,2,30,45,1399.0,103
46,2,30,46,1531.0,26
46,2,30,47,1597.0,9
46,2,30,48,1724.0,5
46,2,30,49,1845.0,3
46,2,30,50,1916.0,2
46,2,31,31,65.0,2789
46,2,31,32,121.0,2783
46,2,31,33,223.0,2776
46,2,31,34,283.0,2770
46,2,31,35,343.0,2765
46,2,31,36,410.0,2752
46,2,31,37,466.0,2729
46,2,31,38,530.0,2693
46,2,31,39,618.0,2609
46,2,31,40,705.0,2408
46,2,31,41,791.0,2215
46,2,31,42,889.0,2071
46,2,31,43,935.0,1417
46,2,31,44,1075.0,360
46,2,31,45,1295.0,103
46,2,31,46,1395.5,26
46,2,31,47,1527.0,9
46,2,31,48,1613.0,5
46,2,31,49,1710.0,3
46,2,31,50,1776.5,2
46,2,32,32,41.0,2818
46,2,32,33,142.0,2808
46,2,32,34,199.0,2802
46,2,32,35,262.0,2797
46,2,32,36,327.0,2784
46,2,32,37,382.0,2761
46,2,32,38,447.0,2723
46,2,32,39,534.0,2631
46,2,32,40,620.0,2422
46,2,32,41,706.0,2217
46,2,32,42,803.0,2072
46,2,32,43,856.5,1418
46,2,32,44,954.0,360
46,2,32,45,1029.0,103
46,2,32,46,1286.5,26
46,2,32,47,1408.0,9
46,2,32,48,1530.0,5
46,2,32,49,1635.0,3
46,2,32,50,1706.0,2
46,2,33,33,63.0,2817
46,2,33,34,129.0,2811
46,2,33,35,191.0,2806
46,2,33,36,256.0,2793
46,2,33,37,312.0,2770
46,2,33,38,371.0,2732
46,2,33,39,459.0,2640
46,2,33,40,547.0,2429
46,2,33,41,633.0,2223
46,2,33,42,727.0,2075
46,2,33,43,801.0,1419
46,2,33,44,873.5,360
46,2,33,45,941.0,103
46,2,33,46,1073.5,26
46,2,33,47,1337.0,9
46,2,33,48,1433.0,5
46,2,33,49,1550.0,3
46,2,33,50,1629.0,2
46,2,34,34,33.0,2821
46,2,34,35,94.0,2816
46,2,34,36,167.0,2803
46,2,34,37,219.0,2780
46,2,34,38,282.0,2742
46,2,34,39,371.0,2650
46,2,34,40,455.0,2437
46,2,34,41,539.5,2226
46,2,34,42,636.0,2077
46,2,34,43,689.0,1419
46,2,34,44,806.0,360
46,2,34,45,864.0,103
46,2,34,46,973.5,26
46,2,34,47,1139.0,9
46,2,34,48,1340.0,5
46,2,34,49,1461.0,3
46,2,34,50,1546.5,2
46,2,35,35,38.0,2823
46,2,35,36,103.0,2810
46,2,35,37,159.0,2787
46,2,35,38,221.0,2749
46,2,35,39,310.0,2657
46,2,35,40,393.0,2444
46,2,35,41,478.0,2232
46,2,35,42,573.0,2083
46,2,35,43,631.0,1424
46,2,35,44,704.0,360
46,2,35,45,810.0,103
46,2,35,46,874.0,26
46,2,35,47,1052.0,9
46,2,35,48,1251.0,5
46,2,35,49,1290.0,3
46,2,35,50,1394.0,2
46,2,36,36,43.0,2812
46,2,36,37,97.0,2789
46,2,36,38,162.0,2751
46,2,36,39,249.0,2659
46,2,36,40,333.0,2446
46,2,36,41,417.0,2234
46,2,36,42,511.0,2085
46,2,36,43,564.0,1426
46,2,36,44,639.0,361
46,2,36,45,706.0,103
46,2,36,46,816.0,26
46,2,36,47,915.0,9
46,2,36,48,1039.0,5
46,2,36,49,1196.0,3
46,2,36,50,1302.0,2
46,2,37,37,45.0,2795
46,2,37,38,104.0,2757
46,2,37,39,194.0,2664
46,2,37,40,280.0,2449
46,2,37,41,362.0,2237
46,2,37,42,459.0,2088
46,2,37,43,513.0,1429
46,2,37,44,566.0,361
46,2,37,45,638.0,103
46,2,37,46,687.0,26
46,2,37,47,817.0,9
46,2,37,48,896.0,5
46,2,37,49,968.0,3
46,2,37,50,1058.0,2
46,2,38,38,44.0,2768
46,2,38,39,134.0,2675
46,2,38,40,221.0,2458
46,2,38,41,304.0,2238
46,2,38,42,400.0,2088
46,2,38,43,461.0,1429
46,2,38,44,514.0,361
46,2,38,45,570.0,103
46,2,38,46,629.5,26
46,2,38,47,717.0,9
46,2,38,48,823.0,5
46,2,38,49,895.0,3
46,2,38,50,966.0,2
46,2,39,39,60.0,2689
46,2,39,40,145.0,2471
46,2,39,41,231.0,2248
46,2,39,42,325.0,2090
46,2,39,43,391.0,1430
46,2,39,44,463.0,361
46,2,39,45,521.0,103
46,2,39,46,566.0,26
46,2,39,47,665.0,9
46,2,39,48,742.0,5
46,2,39,49,830.0,3
46,2,39,50,894.0,2
46,2,40,40,66.0,2476
46,2,40,41,145.0,2253
46,2,40,42,242.0,2095
46,2,40,43,307.0,1432
46,2,40,44,392.0,362
46,2,40,45,466.0,103
46,2,40,46,506.0,26
46,2,40,47,565.0,9
46,2,40,48,649.0,5
46,2,40,49,770.0,3
46,2,40,50,840.0,2
46,2,41,41,60.0,2273
46,2,41,42,156.0,2113
46,2,41,43,217.0,1448
46,2,41,44,307.0,369
46,2,41,45,399.0,103
46,2,41,46,453.5,26
46,2,41,47,515.0,9
46,2,41,48,589.0,5
46,2,41,49,680.0,3
46,2,41,50,754.0,2
46,2,42,42,86.0,2234
46,2,42,43,150.0,1566
46,2,42,44,232.0,467
46,2,42,45,310.5,108
46,2,42,46,393.0,26
46,2,42,47,480.0,9
46,2,42,48,529.0,5
46,2,42,49,640.0,3
46,2,42,50,709.0,2
46,2,43,43,27.0,1693
46,2,43,44,152.0,592
46,2,43,45,255.0,215
46,2,43,46,315.0,28
46,2,43,47,418.0,9
46,2,43,48,503.0,5
46,2,43,49,571.0,3
46,2,43,50,644.5,2
46,2,44,44,28.0,631
46,2,44,45,143.0,253
46,2,44,46,274.5,60
46,2,44,47,337.5,10
46,2,44,48,424.0,5
46,2,44,49,498.0,3
46,2,44,50,568.0,2
46,2,45,45,23.5,260
46,2,45,46,135.0,67
46,2,45,47,263.0,17
46,2,45,48,324.0,5
46,2,45,49,428.0,3
46,2,45,50,483.0,2
46,2,46,46,23.5,68
46,2,46,47,148.5,18
46,2,46,48,245.0,6
46,2,46,49,354.0,3
46,2,46,50,401.5,2
46,2,47,47,26.5,18
46,2,47,48,135.5,6
46,2,47,49,263.0,3
46,2,47,50,292.0,2
46,2,48,48,27.5,6
46,2,48,49,185.0,3
46,2,48,50,203.0,2
46,2,49,49,106.0,3
46,2,49,50,152.0,2
46,2,50,50,25.0,2
